Step,AgentID,Energy,Temp,Valence,Beta,Alive,X,Y
1810,5,43.749999999998835,25.052768851886075,-0.6075309572850977,3.690399446951173,True,39,28
1810,6,79.74999999999923,25.630793467004647,-0.11438532360441848,5.475322676673031,True,37,19
1810,7,99.39999999999998,20.97153408579027,-0.011995501274905944,5.9426969849928515,True,27,25
1810,8,59.94999999999868,23.199907444077205,-0.20085293500099888,5.109375172133183,True,28,28
1810,10,37.292912076127884,25.131022590607785,-0.6000036400948697,3.7126895391873873,True,39,28
1811,1,98.19999999999993,22.12733806575099,0.15871611510700664,6.812317436468021,True,47,27
1811,2,95.79999999999984,24.84257385669472,0.1121599367094318,6.5632599203184405,True,46,20
1811,3,66.09999999999872,23.83178530213555,0.0011650774253644594,6.005594978670038,True,56,14
1811,4,90.24999999999963,26.6820562337813,0.05365781826124974,6.263165472485845,True,45,14
1811,5,43.599999999998836,25.060596955829403,-0.6076498159483877,3.6900485548778463,True,39,28
1811,6,79.59999999999923,25.821710219361954,-0.1449978951055738,5.342860336702815,True,36,19
1811,7,99.24999999999997,21.02425963859355,0.013892920356367442,6.067057979884023,True,27,26
1811,8,59.79999999999868,23.00201336315976,-0.1996693933675766,5.114215189706113,True,27,28
1811,10,37.142912076127885,25.13102532067894,-0.6000032760853833,3.712690620350915,True,39,28
1812,1,98.04999999999993,22.293248689239142,0.16159391845946477,6.828019112031866,True,47,26
1812,2,95.64999999999984,25.003900577699543,0.12870618826795371,6.650715346883974,True,45,21
1812,3,65.94999999999871,23.873663525739083,0.017450335896631742,6.084349009838068,True,56,13
1812,4,90.09999999999962,26.56479189558865,0.07910042623380892,6.391952710568144,True,44,13
1812,5,43.44999999999884,25.067642249378398,-0.6074080069886282,3.690762453368454,True,39,28
1812,6,79.44999999999922,25.96175326789408,-0.14301595647619406,5.351338433187598,True,36,20
1812,7,99.09999999999997,21.060088430177974,0.022667268847590502,6.109795386385388,True,26,27
1812,8,59.649999999998684,22.79849953736523,-0.2012071663383582,5.107927456633114,True,27,29
1812,10,36.99291207612789,25.131027777742982,-0.6000029484768445,3.712691593398361,True,39,28
1813,1,97.89999999999992,22.49508093271697,0.17768924846680995,6.916506962628052,True,46,26
1813,2,95.49999999999983,25.188526224847873,0.0033734541014401875,6.01621444932589,True,44,21
1813,3,65.7999999999987,23.96157819934062,0.045636070978594484,6.223100940516264,True,57,12
1813,4,89.94999999999962,26.4353217361149,0.09924831952978577,6.4958150094974165,True,45,12
1813,5,43.29999999999884,25.073983013572494,-0.6069811098708131,3.6920231293108783,True,39,28
1813,6,79.29999999999922,26.09250364481047,-0.13810972465227334,5.372383632758264,True,36,21
1813,7,98.94999999999996,21.050148052633197,0.009624210290643833,6.046374507509159,True,26,28
1813,8,59.499999999998685,22.583088611670657,-0.2068886700808444,5.084763571622194,True,28,30
1813,10,36.84291207612789,25.131029989100618,-0.6000026536291573,3.712692469141289,True,39,28
1814,1,97.74999999999991,22.729594187464215,0.20041885097898407,7.043424946927743,True,45,27
1814,2,95.34999999999982,25.393697616523067,-0.08004448420921334,5.627829713977091,True,43,22
1814,3,65.6499999999987,24.086363783062467,0.07729587607589478,6.382731688669622,True,58,13
1814,4,89.79999999999961,26.232193129370454,0.14080043441564996,6.715375961788135,True,46,13
1814,5,43.14999999999884,25.07968970134718,-0.6064713410323603,3.693529099042318,True,39,28
1814,6,79.14999999999921,26.205863967132096,-0.1282099637200142,5.415100816320557,True,37,21
1814,7,98.79999999999995,21.027453617803864,-0.0033032477573468923,5.98416534229863,True,25,27
1814,8,59.34999999999869,22.358212136631654,-0.21408379206410816,5.055579250777949,True,29,29
1814,10,36.69291207612789,25.13103197932249,-0.6000023882662394,3.7126932573100975,True,39,28
1815,1,97.59999999999991,22.931982197113534,0.20120651444711793,7.047864624386528,True,44,28
1815,2,95.19999999999982,25.595204850037533,-0.12862958393131435,5.413283292806461,True,44,23
1815,3,65.49999999999869,24.14770150231205,0.07091261334536988,6.35022064728181,True,57,13
1815,4,89.64999999999961,26.078509260423193,0.14595380822829465,6.743118583833461,True,47,13
1815,5,42.99999999999884,25.084825720344398,-0.6059372122183005,3.6951076925411015,True,39,28
1815,6,78.9999999999992,26.339477737047382,-0.1303714861981228,5.405745018050606,True,38,21
1815,7,98.64999999999995,21.00615562052879,-0.010501147564437638,5.949805626307805,True,25,28
1815,8,59.19999999999869,22.23210004534596,-0.17889511175274272,5.199920722644414,True,30,30
1815,10,36.54291207612789,25.131033770522176,-0.6000021494396187,3.712693966662153,True,39,28
1816,1,97.4499999999999,23.089360535766033,0.18367524412927053,6.949708140564024,True,43,28
1816,2,95.04999999999981,25.722427629741723,-0.1280668622404649,5.415720778957887,True,45,22
1816,3,65.34999999999869,24.215976186689765,0.06985744175830833,6.344862451207618,True,57,14
1816,4,89.4999999999996,25.910490379145457,0.1547798374480709,6.7908990393260265,True,47,12
1816,5,42.84999999999884,25.08944813744189,-0.6054112941699755,3.6966626786970864,True,39,28
1816,6,78.8499999999992,26.48259064179901,-0.13546805361952513,5.383749294439428,True,38,22
1816,7,98.49999999999994,20.985451390044236,-0.014582380732484338,5.930411269441269,True,24,27
1816,8,59.04999999999869,22.0955833778598,-0.16194373404610926,5.270917689329172,True,31,31
1816,10,36.39291207612789,25.131035382601894,-0.6000019344956546,3.7126946050791347,True,39,28
1817,1,97.2999999999999,23.25974347635106,0.17835832271157231,6.920210078941472,True,42,27
1817,2,94.8999999999998,25.820632237636406,-0.11612196050215214,5.467721040498642,True,46,22
1817,3,65.19999999999868,24.214445204049294,0.04130207199879658,6.201561572232331,True,57,15
1817,4,89.3499999999996,25.70592683184023,0.1746933213909334,6.899949731872466,True,48,12
1817,5,42.699999999998845,25.093608312829637,-0.6049108466570814,3.698142963514106,True,39,28
1817,6,78.69999999999919,26.597613521993622,-0.1272899842495599,5.419087708549356,True,39,22
1817,7,100.0,20.963701529221048,-0.017449372768766014,5.916824902694289,True,23,26
1817,8,58.89999999999869,21.941095888253074,-0.15896123627035608,5.283509105131139,True,31,32
1817,10,36.242912076127894,25.13103683347364,-0.6000017410460905,3.712695179654501,True,39,28
1818,1,97.14999999999989,23.49715154132035,0.20197821961465967,7.052217066609768,True,42,26
1818,2,94.7499999999998,25.862140699589986,-0.08627656108272316,5.599841088931079,True,46,23
1818,3,65.04999999999868,24.133014999900738,-0.007790838460144792,5.962720272207322,True,58,14
1818,4,89.19999999999959,25.49925791631224,0.18748355904575673,6.970913768987281,True,48,11
1818,5,42.549999999998846,25.097352470678608,-0.6044441711338348,3.6995238875174703,True,39,28
1818,6,78.54999999999919,26.714861002415617,-0.12327298271853374,5.436530507535737,True,39,21
1818,7,99.85,20.912000092107537,-0.031150198506664076,5.852326710273463,True,22,25
1818,8,58.74999999999869,21.727653917381964,-0.18075353011065737,5.192195564193359,True,30,33
1818,10,36.092912076127895,25.131038139258212,-0.600001566941478,3.712695696772422,True,39,28
1819,1,96.99999999999989,23.76698552482696,0.22912052517144038,7.207022438473794,True,43,27
1819,2,94.5999999999998,25.876346213493264,-0.05744814221094499,5.730489504625692,True,47,23
1819,3,64.89999999999867,24.11622365366264,-0.011391041571325797,5.945571376604812,True,59,13
1819,4,89.04999999999959,25.255284485089874,0.2100795079164,7.098071131805522,True,47,10
1819,5,42.39999999999885,25.10072221274268,-0.604014399505928,3.7007960665264097,True,39,28
1819,6,78.39999999999918,26.834289576267018,-0.1217352191716807,5.443222701845388,True,40,22
1819,7,99.69999999999999,20.80159566242937,-0.06285189097526481,5.705770073696814,True,22,24
1819,8,58.599999999998694,21.427151961677787,-0.2286529003480655,4.996997084688761,True,31,33
1819,10,35.9429120761279,25.131039314464324,-0.6000014102473308,3.7126961621786,True,39,28
1820,1,96.84999999999988,23.932398980023752,0.20363769718158078,7.061585680851118,True,42,28
1820,2,94.44999999999979,25.835008042883423,-0.017933617082630762,5.914533195569197,True,47,22
1820,3,64.74999999999866,24.13418638348643,0.0003504669867203866,6.001682477386348,True,60,13
1820,4,88.89999999999958,24.985801617541792,0.2224821458025064,7.168849531433258,True,48,9
1820,5,42.24999999999885,25.10375498060035,-0.6036217468466218,3.7019587510629774,True,39,28
1820,6,78.24999999999918,26.932484130868527,-0.11231895334361204,5.48438139723634,True,41,23
1820,7,99.54999999999998,20.645705819838145,-0.10006707162164905,5.53840089472337,True,23,25
1820,8,58.449999999998695,21.185770200055693,-0.23374444485767687,4.976684535215991,True,32,32
1820,10,35.7929120761279,25.131040372149826,-0.6000012692225969,3.7126965810442143,True,39,28
1821,1,96.69999999999987,24.039243196637237,0.1649203049543425,6.8462134142562565,True,41,27
1821,2,94.29999999999978,25.82129395204788,-0.005274533915361665,5.974735577913331,True,48,23
1821,3,64.59999999999866,24.07844987977084,-0.022084321294203645,5.894926184470947,True,61,13
1821,4,88.74999999999957,24.651360760772437,-0.00028705522623811985,5.998622293111296,True,49,10
1821,5,42.09999999999885,25.10648447167225,-0.6032648445367308,3.7030158920777234,True,39,28
1821,6,78.09999999999917,26.993189077095707,-0.09167335049703906,5.575716274534086,True,40,24
1821,7,99.39999999999998,20.585488901075188,-0.08412701047817253,5.609479086940242,True,23,24
1821,8,58.2999999999987,21.08303648995178,-0.18134015095617104,5.1897594557453175,True,32,31
1821,10,35.6429120761279,25.13104132406678,-0.6000011423003369,3.7126969580233062,True,39,28
1822,1,96.54999999999987,24.21159675034111,0.16789360445415408,6.862517471643434,True,40,27
1822,2,94.14999999999978,25.724916920389774,0.03538609231402605,6.172280268108887,True,49,24
1822,3,64.44999999999865,23.923709148499167,-0.07514688528519134,5.649923250026063,True,60,14
1822,4,88.59999999999957,24.416779495820787,-0.094004739116403,5.565326637284919,True,49,11
1822,5,41.94999999999885,25.108941013636958,-0.6029415235079195,3.7039738262868376,True,39,28
1822,6,77.94999999999916,27.020398277011815,-0.06588769026466652,5.691929629036377,True,41,25
1822,7,99.24999999999997,20.489778181244155,-0.08876049421931653,5.588724433128679,True,24,24
1822,8,58.1499999999987,21.067426067719627,-0.11504825946656415,5.472419616350846,True,31,30
1822,10,35.4929120761279,25.131042180792036,-0.600001028070303,3.712697297304521,True,39,28
1823,1,96.39999999999986,24.37113237387527,0.16455041208615692,6.844187821559148,True,39,26
1823,2,93.99999999999977,25.540545157961223,0.09498036035983604,6.473673731646557,True,50,24
1823,3,64.29999999999865,23.804302733878558,-0.09285069701935861,5.570467106825673,True,59,15
1823,4,88.44999999999956,24.269642288724086,-0.11525772630852237,5.471502660817778,True,48,10
1823,5,41.79999999999885,25.111151901405197,-0.6026492692120436,3.704839929341863,True,39,28
1823,6,77.79999999999916,26.99977738664249,-0.03128425801106955,5.851699095914414,True,42,25
1823,7,99.09999999999997,20.44511795053872,-0.07112038881376415,5.6681521104649555,True,25,23
1823,8,57.9999999999987,21.084653247088873,-0.06213808393223981,5.709029259271683,True,31,29
1823,10,35.3429120761279,25.13104295184477,-0.6000009252632726,3.7126976026576406,True,39,28
1824,1,96.24999999999986,24.567016678727022,0.17708396919239505,6.913158638709246,True,38,27
1824,2,93.84999999999977,25.30291376528848,0.1520407732849987,6.776034764399873,True,51,24
1824,3,64.14999999999864,23.67339125427588,-0.10807501005268592,5.503033365386039,True,58,16
1824,4,88.29999999999956,24.081889174887447,-0.14425588131976885,5.346032859052154,True,49,9
1824,5,41.649999999998855,25.11314170039661,-0.6023854811237908,3.7056218459568715,True,39,28
1824,6,77.64999999999915,26.967856743390403,-0.006002297505807424,5.9712580343304875,True,43,26
1824,7,98.94999999999996,20.434736863246247,-0.04682466820524751,5.779399211667839,True,26,23
1824,8,57.8499999999987,21.16312070419901,-0.005895867515289387,5.971766472724197,True,32,28
1824,10,35.192912076127904,25.13104364579223,-0.6000008327369465,3.712697877475466,True,39,28
1825,1,96.09999999999985,24.6745671115652,0.14927055465070804,6.761034513911879,True,38,28
1825,2,93.69999999999976,25.012890237123354,0.20723387523704945,7.081930708124558,True,51,25
1825,3,63.99999999999864,23.510910944319424,-0.1298371300141945,5.408056386676361,True,58,17
1825,4,88.14999999999955,23.83038959312823,-0.18715336149554765,5.16568015886079,True,50,8
1825,5,41.499999999998856,25.114932519488885,-0.6021476163111834,3.7063270626900278,True,39,28
1825,6,77.49999999999915,26.86891419541852,0.035975640685269136,6.175192040930417,True,44,27
1825,7,98.79999999999995,20.486380394866647,-0.007437388274988674,5.964406530266773,True,27,24
1825,8,57.6999999999987,21.337638095857752,0.0662694361543234,6.326676242955992,True,31,28
1825,10,35.042912076127905,25.13104427034494,-0.6000007494632503,3.712698124811534,True,39,28
1826,1,95.94999999999985,24.708207167735708,0.10301835525862817,6.5154361473191535,True,37,27
1826,2,93.54999999999976,24.714145700545,0.015154700209571409,6.073185305119749,True,51,26
1826,3,63.849999999998644,23.263305305758816,-0.17694453343275957,5.208041339057682,True,57,18
1826,4,87.99999999999955,23.523809073059834,-0.23492422492468762,4.971989636572086,True,50,9
1826,5,41.34999999999886,25.116544256671933,-0.6019332646599239,3.7069626830477755,True,39,28
1826,6,77.34999999999914,26.694692045185057,0.0912742445045461,6.454508409360949,True,45,26
1826,7,98.64999999999995,20.59444017944052,0.038761480864556844,6.188969866837921,True,27,23
1826,8,57.549999999998704,21.447526912851966,0.08371718849027975,6.415604462302799,True,32,29
1826,10,34.89291207612791,25.13104483244238,-0.6000006745169242,3.7126983474140087,True,39,28
1827,1,95.79999999999984,24.781190638222768,0.0910044013500008,6.453115195817837,True,37,28
1827,2,93.39999999999975,24.4024444399814,-0.11558768409969655,5.470058559477266,True,51,27
1827,3,63.699999999998646,23.010649077201773,-0.20722921148247314,5.083378502289236,True,57,19
1827,4,87.84999999999954,23.33161492260288,-0.21783219513759355,5.0404416797670475,True,50,10
1827,5,41.19999999999886,25.117994820136673,-0.6017401841818495,3.7075353209743565,True,39,28
1827,6,77.19999999999914,26.55494952526757,0.11066155466972241,6.555397217163966,True,46,27
1827,7,98.49999999999994,20.694353890897922,0.06322237310169429,6.311272799548073,True,26,24
1827,8,57.399999999998705,21.53343407326317,0.08459317725864911,6.420102036009374,True,33,30
1827,10,34.74291207612791,25.13104533833008,-0.6000006070652314,3.712698547756245,True,39,28
1828,1,95.64999999999984,24.78435961413149,0.05587023117348906,6.274260654969648,True,36,29
1828,2,100.0,24.07387012075428,-0.20078233815066698,5.1096637449174915,True,50,28
1828,3,63.54999999999865,22.70416816189802,-0.2469298930109845,4.92446458406712,True,57,20
1828,4,87.69999999999953,23.23139182344787,-0.17078855674456125,5.233753064263075,True,51,11
1828,5,41.04999999999886,25.11930032725494,-0.6015663133564145,3.708051062623765,True,39,28
1828,6,77.04999999999913,26.329976928432377,0.156385971535911,6.799630323117082,True,47,26
1828,7,98.34999999999994,20.72595294691416,0.05057304626751134,6.247728178579851,True,26,25
1828,8,57.24999999999871,21.585666172168267,0.07164874591722846,6.3539614320646685,True,34,31
1828,10,34.59291207612791,25.131045793629006,-0.6000005463587061,3.7126987280642716,True,39,27
1829,1,95.49999999999983,24.692013861902034,-0.0034161621876887677,5.983624807816097,True,37,29
1829,2,100.0,23.797856440442906,-0.23087487501494916,4.988122413996847,True,51,28
1829,3,63.39999999999865,22.358539677484437,-0.2864093295720245,4.771362986890648,True,56,19
1829,4,87.54999999999953,23.21381029410913,-0.10950574578223196,5.496738259561035,True,51,12
1829,5,40.89999999999886,25.12047528366138,-0.6014097705764214,3.708515466600154,True,39,28
1829,6,76.89999999999912,26.128136347990882,0.17456781509814445,6.899256976962066,True,48,25
1829,7,98.19999999999993,20.757249948516275,0.042862628401353256,6.209308716462226,True,25,26
1829,8,57.09999999999871,21.595930962223115,0.04709516357227611,6.230369246136984,True,35,31
1829,10,34.44291207612791,25.194583495182265,-0.6254154084365248,3.6379747610365563,True,39,28
1830,1,95.34999999999982,24.63505590173361,-0.024832881379981984,5.881978377762252,True,36,28
1830,2,100.0,23.476552963683897,-0.2670463157125733,4.845848779361195,True,51,29
1830,3,63.24999999999865,22.18542076973688,-0.24109316084223775,4.947512576856258,True,56,18
1830,4,87.39999999999952,23.24053163814633,-0.055014909854459594,5.741655258634423,True,51,13
1830,5,40.74999999999886,25.121532744427178,-0.6012688466521706,3.708933585011024,True,39,28
1830,6,76.74999999999912,25.9318855199161,0.18324102028879916,6.947294376666668,True,48,26
1830,7,98.04999999999993,20.757035688065354,0.025631872860443557,6.1243030825509095,True,24,25
1830,8,56.94999999999871,21.63951329820437,0.04569003253586804,6.22336959288924,True,34,30
1830,10,34.29291207612791,25.188230134795973,-0.6127079009073957,3.6751470611445862,True,39,28
1831,1,95.19999999999982,24.625710300381957,-0.018637969368650954,5.911201402378181,True,35,27
1831,2,100.0,23.129267241429304,-0.29914207832938133,4.723007630723806,True,50,29
1831,3,63.09999999999865,22.09855941331637,-0.17940043907354658,5.197819017886839,True,56,17
1831,4,87.24999999999952,23.293386904785272,-0.011866839257098548,5.943308695982145,True,50,12
1831,5,40.599999999998865,25.122484459116396,-0.6011419938669861,3.70930999495442,True,40,29
1831,6,76.59999999999911,25.710373329431764,0.19854948836701408,7.032899447074981,True,49,27
1831,7,97.89999999999992,20.71290347996625,-0.0022737595233752912,5.989095874637973,True,25,24
1831,8,56.79999999999871,21.720600694060728,0.05984897786406387,6.294263427520972,True,34,29
1831,10,34.142912076127914,25.18251211044831,-0.6053375308053719,3.696880827755175,True,39,28
1832,1,95.04999999999981,24.64389296662756,-0.003909715122948996,5.98126268570979,True,36,26
1832,2,100.0,22.88772987075141,-0.276100195268786,4.8108766008552415,True,51,30
1832,3,62.94999999999865,22.095160961049118,-0.1089996443510287,5.498964235838629,True,56,16
1832,4,87.09999999999951,23.30643111999701,-0.0019024174695635564,5.990875341471285,True,49,13
1832,5,40.449999999998866,25.056972888399073,-0.5744805680332615,3.7892761628601512,True,39,30
1832,6,86.44999999999911,25.395184188894675,0.24520534923504433,7.300360632278366,True,50,27
1832,7,97.74999999999991,20.691791609072556,-0.009809004071502925,5.953101033980379,True,24,23
1832,8,56.64999999999871,21.864503869220407,0.09347065678230979,6.4658597885776,True,35,28
1832,10,33.992912076127915,25.177365888535416,-0.6011440297180628,3.7093039536771415,True,39,28
1833,1,94.8999999999998,24.749817560167283,0.04002400834211947,6.1952240203342495,True,35,26
1833,2,100.0,22.536635058722727,-0.3060980419727452,4.696798167694228,True,52,30
1833,3,62.799999999998654,22.169482862466644,-0.03567102604360653,5.8311990513064265,True,57,16
1833,4,86.9499999999995,23.367813929451763,0.023411673300162736,6.113434997126744,True,48,14
1833,5,40.29999999999887,24.918169146722402,-0.594631526771363,3.7286798664671235,True,39,31
1833,6,96.2999999999991,25.04177991031028,0.28848492097478495,7.557552587810356,True,50,26
1833,7,97.59999999999991,20.599319330128036,-0.04287431402070968,5.797692641741697,True,23,22
1833,8,56.499999999998714,22.09847015803242,0.1496689095941911,6.763189490489211,True,35,29
1833,10,33.84291207612792,25.17273428881381,-0.5988337779421932,3.716165833628996,True,39,28
1834,1,94.7499999999998,24.808982141308643,0.04768023746181565,6.233286109810525,True,34,25
1834,2,100.0,22.147922247293153,-0.3391439497554768,4.574257129253828,True,51,31
1834,3,62.649999999998656,22.2035667094445,-0.00776907683502092,5.962824079897555,True,58,15
1834,4,86.7999999999995,23.484561513733038,0.060746037692607315,6.2987821134365625,True,47,15
1834,5,40.14999999999887,24.711891009601825,-0.6792901709110465,3.4845096541787655,True,40,30
1834,6,100.0,24.77290364488971,0.09896437466486607,6.4943396144237715,True,49,25
1834,7,97.4499999999999,20.424212663607495,-0.09576725502064237,5.557484985630008,True,22,21
1834,8,56.349999999998715,22.242277464422543,0.1473242683125638,6.750515577896667,True,36,30
1834,10,33.69291207612792,25.168565849064365,-0.597632890865534,3.719737705539659,True,38,29
1835,1,94.5999999999998,24.864201394015073,0.050695843559661086,6.248341972010159,True,35,25
1835,2,100.0,21.80398018428709,-0.3410631950557105,4.567239221069536,True,52,31
1835,3,62.49999999999866,22.28838383925584,0.029265405823522578,6.142131267417454,True,59,14
1835,4,86.6499999999995,23.658529498886242,0.10603481667684622,6.53117798294485,True,48,15
1835,5,39.99999999999887,24.611205611418075,-0.6878482618201283,3.4607345345873535,True,41,30
1835,6,100.0,24.64593506589453,0.008591193200848168,6.041379765097085,True,48,24
1835,7,97.2999999999999,20.159385956908643,-0.1633910356919261,5.264818334775538,True,22,22
1835,8,56.19999999999872,22.33019138619123,0.12356012969501363,6.623391652625921,True,37,31
1835,10,33.54291207612792,25.08308269287079,-0.564386472041888,3.8199994994885853,True,39,28
1836,1,94.44999999999979,24.957909622663138,0.06790079759502277,6.3349385098171265,True,34,26
1836,2,100.0,21.424146538069248,-0.3565713755205636,4.510925615961576,True,53,31
1836,3,62.34999999999866,22.408241615619577,0.06550235403960851,6.322794969826624,True,58,13
1836,4,86.49999999999949,23.77844483210562,0.11158702329385897,6.560252465848899,True,49,16
1836,5,39.84999999999887,24.51646590448638,-0.690604839864751,3.4531111156275425,True,42,30
1836,6,99.85,24.63597835428671,0.0011720312773806918,6.00562838837797,True,47,24
1836,7,97.14999999999989,19.964912214212582,-0.17582411849358023,5.212711565637774,True,23,23
1836,8,56.04999999999872,22.354262030810283,0.08376433566462878,6.415846448964076,True,37,32
1836,10,33.39291207612792,25.087879412715644,-0.5805505711630695,3.7709200331025126,True,39,28
1837,1,94.29999999999978,24.953673466833067,0.03904601622498518,6.190378811807096,True,33,26
1837,2,99.85,21.00890044450626,-0.38004126273753347,4.427019059551111,True,54,30
1837,3,62.19999999999866,22.637391551613447,0.13096138682131328,6.662725124302677,True,59,12
1837,4,86.34999999999948,23.870284738104846,0.10368817637600582,6.518928424292253,True,50,15
1837,5,39.69999999999887,24.41931118213863,-0.6932247928579495,3.445881104147863,True,43,29
1837,6,99.69999999999999,24.687637429327484,0.02136684878273817,6.103442451142076,True,46,24
1837,7,96.99999999999989,19.890942501675248,-0.13508235611108171,5.385410749705068,True,22,23
1837,8,55.89999999999872,22.29117290453492,0.02502295088863269,6.12132043092354,True,38,32
1837,10,33.24291207612792,25.092196460576016,-0.5900571618419925,3.7423499379008156,True,39,28
1838,1,94.14999999999978,24.901937843175688,0.002733360272039527,6.013134484583472,True,34,27
1838,2,99.69999999999999,20.618494101530366,-0.3841872948328775,4.4123597337185325,True,53,30
1838,3,62.04999999999866,22.856605699498452,0.16626249124678985,6.853568477335361,True,58,12
1838,4,86.19999999999948,23.906095400766308,0.07653717089018804,6.37885877484351,True,51,15
1838,5,39.549999999998875,24.387423008534437,-0.6686901451564423,3.5141840095873524,True,42,29
1838,6,99.54999999999998,24.78817170587438,0.053033819888401015,6.260039688693386,True,45,23
1838,7,96.84999999999988,19.77242024941961,-0.12845831456890394,5.414025047283712,True,21,24
1838,8,55.74999999999872,22.2513697475045,-0.0009074922789883075,5.995645617879372,True,38,31
1838,10,33.092912076127924,25.09608180365035,-0.5955884343349254,3.7258265571747047,True,39,28
1839,1,93.99999999999977,24.85146246798381,-0.0185501339135268,5.911616787424631,True,33,27
1839,2,100.0,20.34565645487273,-0.3396474355627805,4.572415041429934,True,53,29
1839,3,61.89999999999866,23.08776184432343,0.19221995267806552,6.997377467591681,True,58,11
1839,4,86.04999999999947,23.9157962904161,0.049802658394029836,6.243878825679143,True,50,16
1839,5,39.399999999998876,24.378922102417658,-0.6446144495405749,3.5825251810346357,True,41,29
1839,6,99.39999999999998,24.956790136971073,0.09926766437171779,6.495915538686965,True,45,24
1839,7,96.69999999999987,19.68152577628682,-0.1134327779944592,5.479496662498815,True,20,25
1839,8,55.59999999999872,22.301025942587014,0.01931798266561202,6.093446536347689,True,37,30
1839,10,32.942912076127925,25.09957861241725,-0.5987517841077118,3.7164096037729824,True,39,28
1840,1,93.84999999999977,24.76015515014553,-0.04765300748342903,5.7755706376541855,True,32,26
1840,2,100.0,20.158257291404293,-0.27874812672504345,4.800696290181241,True,52,29
1840,3,61.749999999998664,23.308676935147442,0.20369800793644377,7.061926400721035,True,59,11
1840,4,85.89999999999947,23.95638535745815,0.04611722185323751,6.2254968019634305,True,51,17
1840,5,39.24999999999888,24.383530808939632,-0.6249251871155543,3.6394017710729747,True,41,28
1840,6,99.24999999999997,25.077248188782676,0.04594526832153138,6.224640463935543,True,46,25
1840,7,96.54999999999987,19.645438070007,-0.08249474930860305,5.616808779403788,True,19,26
1840,8,55.449999999998724,22.408213526239624,0.05446582306041137,6.267215315469626,True,36,31
1840,10,32.79291207612793,25.10272574030746,-0.6005099216207112,3.7111861107712523,True,39,29
1841,1,93.69999999999976,24.67589078213881,-0.06229755169274448,5.708300980838938,True,31,25
1841,2,100.0,20.067848320380474,-0.2034124644445539,5.098923799070695,True,53,28
1841,3,61.599999999998666,23.47884801890685,0.19028723826562882,6.986566681585483,True,60,10
1841,4,85.74999999999946,23.952772743166786,0.02622528739539728,6.127211173150103,True,52,18
1841,5,39.09999999999888,24.457858213747734,-0.5852241503460895,3.756847402623177,True,40,27
1841,6,99.09999999999997,25.099927067245318,0.018495609607861965,6.089438985764623,True,47,25
1841,7,96.39999999999986,19.681424954985662,-0.035102095593696946,5.833853692742956,True,19,27
1841,8,55.299999999998725,22.40034963482232,0.029533937269324892,6.143450893468454,True,36,32
1841,10,32.64291207612793,25.03542873337779,-0.5733871502005532,3.7925922226879103,True,39,28
1842,1,93.54999999999976,24.582803897578803,-0.07461328483965021,5.6523356061339385,True,31,24
1842,2,100.0,19.962380038240468,-0.16423479152273462,5.261265756979228,True,54,28
1842,3,61.44999999999867,23.547838200835983,0.14176841573103102,6.7205782625855655,True,61,10
1842,4,85.59999999999945,23.887548792501367,-0.010354407828929536,5.950504125629188,True,51,18
1842,5,38.94999999999888,24.592767690941233,-0.5371706993302532,3.9040829265763044,True,39,28
1842,6,98.94999999999996,25.066735972282522,0.02437380374983533,6.118142346098117,True,46,26
1842,7,96.24999999999986,19.81196924443652,0.031156458424124477,6.151430374329204,True,20,28
1842,8,55.14999999999873,22.309531952325596,-0.018606710637094473,5.91134922555273,True,37,33
1842,10,32.49291207612793,25.044990849171946,-0.5878571364379911,3.748942349535519,True,39,28
1843,1,93.39999999999975,24.529101014480943,-0.06624912414293381,5.690284061992795,True,32,23
1843,2,100.0,19.784480693057226,-0.1697006129869376,5.238310270349127,True,53,27
1843,3,61.29999999999867,23.50971942775942,0.06981354020799391,6.34463961568226,True,61,9
1843,4,85.44999999999945,23.879277905501837,-0.009520999497169474,5.954472808268623,True,50,18
1843,5,38.79999999999888,24.646595910979045,-0.5407711315830237,3.8928539970705174,True,39,28
1843,6,98.79999999999995,25.044083723073214,0.023685181933624476,6.114772805283696,True,47,27
1843,7,96.09999999999985,20.00922049945441,0.09759437706163174,6.487225729772767,True,21,29
1843,8,54.99999999999873,22.162330003096336,-0.07004480607396052,5.673031462683987,True,38,34
1843,10,32.34291207612793,25.053596753386685,-0.5961566435486911,3.724133302869996,True,39,28
1844,1,93.24999999999974,24.566790993802766,-0.02467348275703142,5.882728488990826,True,33,24
1844,2,100.0,19.757317494867312,-0.11268564706812818,5.48277276260539,True,52,26
1844,3,61.14999999999867,23.416816687552643,0.0047270280420850935,6.022732690737595,True,62,10
1844,4,85.29999999999944,23.92375321605597,0.01207752452335183,6.058253085758613,True,50,17
1844,5,38.64999999999888,24.695041309013074,-0.5450845197361986,3.879444035075079,True,39,28
1844,6,98.64999999999995,24.918319780829144,-0.0008274892788820432,5.996029365869241,True,46,28
1844,7,100.0,20.210038504317478,0.13888382818220557,6.705087266412278,True,20,30
1844,8,54.84999999999873,21.953698334003573,-0.12547955128148186,5.42694211115968,True,39,33
1844,10,32.19291207612793,25.06134206717995,-0.6007921116465185,3.710348397569035,True,40,28
1845,1,93.09999999999974,24.631669149892343,0.01114717278161196,6.053745718293365,True,34,23
1845,2,100.0,19.861670310904962,-0.025870261825816768,5.877098923301035,True,53,25
